recording_id,subject_id,activity_id,activity,accel_samples,accel_3s_windows,tail_samples_dropped,primary_status,exclusion_reason,split,allocation_lock,split_feasible_activity,full_sparse_evaluable_client,minimum_support_client,content_sha256
14.Run/1038_O_1.csv,1038,14,Run,473,1,173,included,,test,,False,True,True,810240cc5d80ddffedceff32a6dbc668faa87631dcaf1d494ea197583081ff4a
14.Run/1038_O_2.csv,1038,14,Run,489,1,189,included,,train,,False,True,True,3a4ca2d0933c9067caac6acd0c3ff4ee1c08b19f14972c0d99ae07387f79f5de
14.Run/1038_O_3.csv,1038,14,Run,466,1,166,included,,train,,False,True,True,af11ee724545832c885d3c362f167f4ac3eb7d71ed858bfd1b89bf80f4637b6a
14.Run/1038_O_4.csv,1038,14,Run,501,1,201,included,,train,,False,True,True,55dfbaa46e004b462856e0ea86610197fdaffb371935a6598be4673155a33551
14.Run/1038_O_5.csv,1038,14,Run,500,1,200,included,,validation,,False,True,True,662ea0fa65c13a2bd7671b0d21e6c55113c77d29c08753a02da130358ed00944
15.Stair-up/1038_S_1.csv,1038,15,Stair-up,2637,8,237,included,,train,,False,True,True,e0a1cf2e536d432cad27cb1b595e258eb79cbf168f63cfc526f814fd9b73b0ce
16.Stair-down/1038_T_1.csv,1038,16,Stair-down,2705,9,5,included,,train,,False,True,True,460353b96569839f14c1c6f258391ec52497bdccbc150c0fe072b391ca467f4d
0.Stand/1039_A_1.csv,1039,0,Stand,6098,20,98,included,,validation,,True,True,True,e489c1e4baddc1bbe675d866428e0dfe9143feeafcc300562a31a3856a8b2ef0
0.Stand/1039_A_6.csv,1039,0,Stand,6302,21,2,included,,test,,True,True,True,9a4a3dd5e4965f4b87b803321ca1d46ada8da169161b905c0b1452999ceac308
1.Sit/1039_B_1.csv,1039,1,Sit,6591,21,291,included,,train,,True,True,True,365f55b9caacf962ba0b99652b365c79525e14756ecb862823a58d6428068404
1.Sit/1039_B_6.csv,1039,1,Sit,6288,20,288,included,,validation,,True,True,True,1e7efc5e697fefe89b4dce060d223614d2149a6b8f14ff324527a7b26ad06b7d
2.Talk-sit/1039_C_1.csv,1039,2,Talk-sit,6715,22,115,included,,train,supported_train_reservation,True,True,True,5a7f08bcc381ae051fe714b849382596ef9342ed324c0bc83bc249469d3ec20d
2.Talk-sit/1039_C_6.csv,1039,2,Talk-sit,6281,20,281,included,,test,supported_test_reservation,True,True,True,db45eef59206649166952a36221e38f484b6180a5b0d1bf0f78cbcb0d26afa74
3.Talk-stand/1039_D_1.csv,1039,3,Talk-stand,6364,21,64,included,,train,supported_train_reservation,True,True,True,c16c8db9eb9696185c41510b8b0cfc770fa5c0206c827ef172a068c62112fc57
3.Talk-stand/1039_D_6.csv,1039,3,Talk-stand,6541,21,241,included,,test,supported_test_reservation,True,True,True,8b30d40180129a96ef143639731ac791b39312a771cd068423895bff00f3c0e7
4.Stand-sit/1039_E_1.csv,1039,4,Stand-sit,1852,6,52,included,,train,,True,True,True,033270f38c67653a8cbca11e1658ea4da54b4b8dc7912aed5f1eb690c3db8a64
4.Stand-sit/1039_E_2.csv,1039,4,Stand-sit,1762,5,262,included,,test,,True,True,True,68f33a5c654a8b27e26df2f238021205c3c128590ffca04339492307dbb00430
4.Stand-sit/1039_E_3.csv,1039,4,Stand-sit,1670,5,170,included,,validation,,True,True,True,0ae718c43c63fa3acedf5263a9e0d62aa1325e3ad2963648bf75ddf36d922bf7
4.Stand-sit/1039_E_4.csv,1039,4,Stand-sit,1944,6,144,included,,train,,True,True,True,d4c402520cee223b4415933a2242c82c578941f2c710ffca48fabda5b2882f21
4.Stand-sit/1039_E_5.csv,1039,4,Stand-sit,1826,6,26,included,,validation,,True,True,True,2ddc026c9dccf0834379ffd6b5d58bf2911fd833707aa227a7b4f4128f5c088b
4.Stand-sit/1039_E_6.csv,1039,4,Stand-sit,3371,11,71,included,,train,,True,True,True,c169c6cd1c8581111a0f75e7962a31f66dadbbd6e4d0f17302062484d7502594
5.Lay/1039_F_1.csv,1039,5,Lay,6754,22,154,included,,train,supported_train_reservation,True,True,True,492ac083b39952cb2306c2ce91c70f2323e17d19e8cf982cccfc236d0a28a12e
5.Lay/1039_F_6.csv,1039,5,Lay,6500,21,200,included,,test,supported_test_reservation,True,True,True,4a01db28b3500540dc8adb0fc2bb0f99310d90fb85d8487a1cc4f628a610c571
6.Lay-stand/1039_G_1.csv,1039,6,Lay-stand,2682,8,282,included,,train,,True,True,True,2acda893ccb4f9369121edfb8cd5fdd9e5fbd8109dbdc41e921dc1476f3915a9
6.Lay-stand/1039_G_2.csv,1039,6,Lay-stand,2775,9,75,included,,validation,,True,True,True,d283070774276d0cf368e922f30bfa734e20e70f8dac0a8ee1f6bc35953d6688
6.Lay-stand/1039_G_6.csv,1039,6,Lay-stand,5682,18,282,included,,train,,True,True,True,3f4fb453f6e9a088b69557171241284949bba5aed3dbe1f65a716f974f1d95e4
7.Pick/1039_H_1.csv,1039,7,Pick,3334,11,34,included,,train,,True,True,True,06f22429b754c8c3a2a8cc16abccb266f414c5ef6ab4b81f8948288e6ab3c3f6
7.Pick/1039_H_2.csv,1039,7,Pick,3195,10,195,included,,validation,,True,True,True,02e14bd73985f498efc5901339434d183cccb3fca64fa39329376d1fa629dc8d
7.Pick/1039_H_6.csv,1039,7,Pick,2929,9,229,included,,test,,True,True,True,2a2e2661952a2a525e80faeb4dc6cd516ae43d5660d0533881fd13a724ed46f9
7.Pick/1039_H_7.csv,1039,7,Pick,2877,9,177,included,,validation,,True,True,True,e06051f87f3a7add5eb9c8854cc305a30da47314c1abe75d50bfbd11e6b8ab21
8.Jump/1039_I_1.csv,1039,8,Jump,1139,3,239,included,,test,,True,True,True,70a98d3ff05dea3c0151a14202aed115a505584ef62d4c69187df3400c743b98
8.Jump/1039_I_2.csv,1039,8,Jump,1140,3,240,included,,train,,True,True,True,b4681ee5fe7760ca9dad545f8f1059d65630ccfc98ded353fbfa3c8cad2030c1
8.Jump/1039_I_6.csv,1039,8,Jump,1139,3,239,included,,validation,,True,True,True,72b923035b5319ab93d13a6acbd987bdb774e80569ebb2cdbe6e84b1a71ec3d4
8.Jump/1039_I_7.csv,1039,8,Jump,1208,4,8,included,,train,,True,True,True,3966c942ccf6fc050bb04b30247f9e56bbf3ed03225c839cdb408003f4821507
10.Sit-up/1039_K_1.csv,1039,10,Sit-up,2010,6,210,included,,train,,True,True,True,1f386686c25036588eae5ea53077390ba22c87c9c392e252320094533df57b4e
10.Sit-up/1039_K_2.csv,1039,10,Sit-up,1910,6,110,included,,validation,,True,True,True,465e41b3a67ac563401336e0b7b7c256c7be1b278605247f98a8f71ef537215c
11.Walk/1039_L_1.csv,1039,11,Walk,1637,5,137,included,,train,,True,True,True,78265313f3b35ddfccfb70df0a40900e49a8c9d3dc5539c029c9077bac3ffd85
11.Walk/1039_L_10.csv,1039,11,Walk,1735,5,235,included,,train,,True,True,True,54885e3b62ffabf0b3f71b6968a58a46cacc4527ee3451eaddf96a0702d093b2
11.Walk/1039_L_2.csv,1039,11,Walk,1724,5,224,included,,train,,True,True,True,b75a9c217871f4bb50c4e58fc609b5b2b49b7e9ff3a5fcf5c64b4c8cd57d1cca
11.Walk/1039_L_3.csv,1039,11,Walk,1585,5,85,included,,train,,True,True,True,81fe82fbb3d421cd6e62bdd3b1f6d076b73ae451ab911bcba599f7bae1fdf1e9
11.Walk/1039_L_4.csv,1039,11,Walk,1712,5,212,included,,train,,True,True,True,3019730c789cab580464a62375460f726b4e78b1bf59a8c63b91e37c6a1489aa
11.Walk/1039_L_5.csv,1039,11,Walk,1792,5,292,included,,validation,,True,True,True,4e0810f35489e34dd5c23041d898d71e91fb9562deb675b08afd3df407597325
11.Walk/1039_L_6.csv,1039,11,Walk,1729,5,229,included,,test,,True,True,True,bebe6fabe25cdf113b3a14e6ece8b125326a8f8ac4f38de3ab7cacab133fb324
11.Walk/1039_L_7.csv,1039,11,Walk,1627,5,127,included,,train,,True,True,True,b9052bcde54903c6e33b18be91e1291dcbc99e3e3c4b50209fd9934a6f86523f
11.Walk/1039_L_8.csv,1039,11,Walk,1511,5,11,included,,validation,,True,True,True,51041d8760768732f99af008049076a90a147525a6cbb44a14c74f102d09cb0c
11.Walk/1039_L_9.csv,1039,11,Walk,1560,5,60,included,,train,,True,True,True,cdf838021ed263939f57e8c7615c37bab04ace8a9a33e93fe9a1b156903ef166
12.Walk-backwards/1039_M_1.csv,1039,12,Walk-backwards,2003,6,203,included,,validation,,True,True,True,34c91e8887324cba6b976b9d0fcddcb285a0333f947828b3239e7aa46caa40cb
12.Walk-backwards/1039_M_6.csv,1039,12,Walk-backwards,2595,8,195,included,,train,,True,True,True,81c167dc6cbe1508d75baef0eee49611dd159fd5e7f9010d324f6e3c92aaa60e
13.Walk-circle/1039_N_1.csv,1039,13,Walk-circle,2177,7,77,included,,train,,True,True,True,e6a733ec0b5f0305eb17ed608e42449460c8ad2b796fa95c330f9ac63a5ce7ce
13.Walk-circle/1039_N_6.csv,1039,13,Walk-circle,2099,6,299,included,,test,,True,True,True,762550bdde0b7c7d4301728b2ff04cb54d9a53e292abb0e747d5308c102af1f7
14.Run/1039_O_1.csv,1039,14,Run,622,2,22,included,,train,,False,True,True,057c3c80d6a496f7968e4904cb19eabf9bad39d008ed8c0ce4693990b7183ae8
14.Run/1039_O_10.csv,1039,14,Run,602,2,2,included,,test,,False,True,True,8db1f2b1da3110407e1d0de0d956771c8fe880cdb2d42761a1cedaa4a6fe77f8
14.Run/1039_O_2.csv,1039,14,Run,800,2,200,included,,validation,,False,True,True,7b5a3bce48cabfed59839d629fb74d5eb5182164bde72f2b2c72d7217665aaf7
14.Run/1039_O_3.csv,1039,14,Run,597,1,297,included,,validation,,False,True,True,297ac1ce04e57e2a2069adf324c5c6f90ca833787bf40e5d201b679fadece861
14.Run/1039_O_4.csv,1039,14,Run,795,2,195,included,,train,,False,True,True,37d8a21d88e7c1aa795338ad235a2807b5902563d4e8a2f4ed93ee11b158bb86
14.Run/1039_O_5.csv,1039,14,Run,624,2,24,included,,test,,False,True,True,b8e024530f319f901767841f5d61f3a957fb2ff6673a5d6a36ab4eca79595801
14.Run/1039_O_6.csv,1039,14,Run,709,2,109,included,,train,,False,True,True,a51014446edacf9e93d1469083b3a1e76bb502033c027af7d1c86f9a361b7a13
14.Run/1039_O_7.csv,1039,14,Run,726,2,126,included,,test,,False,True,True,9bad6a772a3d123175b2b059449365a9e7c7ca32d67ed6c043d4952e73f4fcc9
14.Run/1039_O_8.csv,1039,14,Run,774,2,174,included,,train,,False,True,True,8e91feb15f13ea74eec6e75616e798ba6f8a854b1e8b22f89f10f01f31cd3e9a
14.Run/1039_O_9.csv,1039,14,Run,812,2,212,included,,train,,False,True,True,1a789f798e63fc5b6784b87392b6a897b3a8983861f1975c605bbb1679f8dfab
15.Stair-up/1039_S_1.csv,1039,15,Stair-up,4983,16,183,included,,validation,,False,True,True,02453855dd1a607dbc45d9a8544cd2600cd00487fc115c3777abd016ec66657e
16.Stair-down/1039_T_1.csv,1039,16,Stair-down,4852,16,52,included,,train,,False,True,True,e41bc8f01405ad0f8a06381c02f787aa0198eb0960cadba70566663dde2ac968
0.Stand/1040_A_1.csv,1040,0,Stand,6171,20,171,included,,test,,True,True,True,518d3e105a8c43ed258e27a556813ce372fadfaff8e92b84a433c61290e88d9b
0.Stand/1040_A_6.csv,1040,0,Stand,6182,20,182,included,,validation,,True,True,True,c1654832f80418e3fd04eb9b1e631835f36f38b51c045ba0c80b09f528416528
1.Sit/1040_B_1.csv,1040,1,Sit,6520,21,220,included,,train,,True,True,True,4cb1af2b6ac4b359d904e19d36bce0e356576076603074b04119196c24a74c0e
1.Sit/1040_B_6.csv,1040,1,Sit,6234,20,234,included,,validation,,True,True,True,aab325a1e35895d737194f717c05acdac9d39fce5efd394f5422f2616e905ae7
2.Talk-sit/1040_C_1.csv,1040,2,Talk-sit,6303,21,3,included,,train,supported_train_reservation,True,True,True,9e76830ba18810f2c1f71de6aea845edd7c0c5366f31071e0329a62da0659bc4
2.Talk-sit/1040_C_6.csv,1040,2,Talk-sit,6410,21,110,included,,test,supported_test_reservation,True,True,True,46e583f756a125963599c42823c0aa0151d5aab4bf060c92cc8bdf3db3abefdc
3.Talk-stand/1040_D_1.csv,1040,3,Talk-stand,6633,22,33,included,,train,supported_train_reservation,True,True,True,7c2d404e8b3cb50d43405a557ed3e9ec30c06249900c6127e1d7e253a0978887
3.Talk-stand/1040_D_6.csv,1040,3,Talk-stand,6218,20,218,included,,test,supported_test_reservation,True,True,True,3f8e871eab95cee62314e5ca408d7e5bf32aad5724800812be6f0f57bec590c5
4.Stand-sit/1040_E_1.csv,1040,4,Stand-sit,1564,5,64,included,,train,,True,True,True,0d659c875f48b6eb19d91870faba97aefe9f6aadadbc5cc46d4f2e1194444338
4.Stand-sit/1040_E_2.csv,1040,4,Stand-sit,1486,4,286,included,,test,,True,True,True,8cc6ebbe8a6ad8b47b23e4370449397f7e27c542c1a71d9716122538d3a28c48
4.Stand-sit/1040_E_3.csv,1040,4,Stand-sit,1493,4,293,included,,train,,True,True,True,23d1a346dd13da2731722707f9154439cd801cb064574e9d7f1b3f615c9541fc
4.Stand-sit/1040_E_4.csv,1040,4,Stand-sit,1339,4,139,included,,train,,True,True,True,94cd61d4846f192de4826bd2ac837a8fd276ff0338fda5c71112c9e88da19c23
4.Stand-sit/1040_E_5.csv,1040,4,Stand-sit,1376,4,176,included,,validation,,True,True,True,1f206db32c19864d897dd1773e188576a2945219e8dd9c62f8aaed39f7101382
5.Lay/1040_F_1.csv,1040,5,Lay,6406,21,106,included,,train,supported_train_reservation,True,True,True,a5cc3367dca854dd349dbcaff9a4b6d51259503c05f1cb11aa5ee6d603be1df5
5.Lay/1040_F_6.csv,1040,5,Lay,6157,20,157,included,,test,supported_test_reservation,True,True,True,9f55ea4e0015b343164e43bcc9c8bc0d23c748e0ba90edc17bcc39e225e7cbc5
6.Lay-stand/1040_G_1.csv,1040,6,Lay-stand,2668,8,268,included,,validation,,True,True,True,d8823beeb5f9e2784837e61fdddccaa898dfdefdea792326e700a99577aa6547
6.Lay-stand/1040_G_2.csv,1040,6,Lay-stand,3003,10,3,included,,validation,,True,True,True,780526c6fe7d465f725d144f117849a97764955a3c66766e02fcc16c8cd95225
6.Lay-stand/1040_G_6.csv,1040,6,Lay-stand,3428,11,128,included,,train,,True,True,True,c4e960865a40742de48935dfdfbf7a1674a7ef134d3d67832cf7641e6663582b
6.Lay-stand/1040_G_7.csv,1040,6,Lay-stand,3254,10,254,included,,train,,True,True,True,3b30cc553ff1b66ce1d8c1988bd2193b7b16e3a30c1929146bba7b13deeed2be
7.Pick/1040_H_1.csv,1040,7,Pick,3892,12,292,included,,validation,,True,True,True,427202a35fc52fe860ac414797edf91441396730de9bbac83cb4b2abf01f120f
7.Pick/1040_H_2.csv,1040,7,Pick,3712,12,112,included,,test,,True,True,True,bb104a723742448f0d1c26d25b02981c56a85a4b7d8abf97ad3d63c57482c5c5
7.Pick/1040_H_6.csv,1040,7,Pick,3462,11,162,included,,train,,True,True,True,396d14d66474c38d180b59d419edd326b0f12647e4ec14f3b39be766466aa152
8.Jump/1040_I_1.csv,1040,8,Jump,1105,3,205,included,,train,,True,True,True,a7183c6d778dc79182a27e75a95baf3532780154284d4e0c2be515ffd4dfc6cd
8.Jump/1040_I_6.csv,1040,8,Jump,1037,3,137,included,,train,,True,True,True,fa855f52e4ebfd6e155f7c5a49f671e4b67b01d9ec90db06398e32eed68c39e8
8.Jump/1040_I_7.csv,1040,8,Jump,920,3,20,included,,validation,,True,True,True,17686c9bb199ee369ecdada568aa30c224de6012860dbb8c572bc1178df7b2f4
9.Push-up/1040_J_1.csv,1040,9,Push-up,1104,3,204,included,,train,,True,True,True,d371c9c601fdd655e26907e4ccf8db85f91c3603895e2311ec569c423dce650c
9.Push-up/1040_J_2.csv,1040,9,Push-up,1105,3,205,included,,test,,True,True,True,dd9c1b377bdf4908b31643334fed70c123f1acf8367cd706558395605a53e519
9.Push-up/1040_J_6.csv,1040,9,Push-up,1192,3,292,included,,validation,,True,True,True,b83a99b66f9e99fc6bc50339300a3df1dbbc5b0c38a8bc8a6ebecf31f23ddd12
9.Push-up/1040_J_7.csv,1040,9,Push-up,1084,3,184,included,,train,,True,True,True,62715ab273f5de7c593ac437451142e0a28a7246d42af6143f2e947d62d05220
10.Sit-up/1040_K_1.csv,1040,10,Sit-up,1786,5,286,included,,validation,,True,True,True,dee657b1650dcad2ac615c6a8e98eb733d931c8ad4efc79c44a0f6e35bb5e64d
10.Sit-up/1040_K_2.csv,1040,10,Sit-up,1975,6,175,included,,train,,True,True,True,f6076855364d67e438dc743b4c7589e10bce0f4299c79dfc91337fb57d9b42b1
10.Sit-up/1040_K_6.csv,1040,10,Sit-up,2215,7,115,included,,train,,True,True,True,9ea397668dec59b13c1de83c02ee474e2e5f9059d0ebb5eba72057c627f99383
10.Sit-up/1040_K_7.csv,1040,10,Sit-up,2106,7,6,included,,train,,True,True,True,3b8406a1523db38fa09e6ed3465c8c6abba6f2e1f5ff66575eeb3d9f63dfae10
11.Walk/1040_L_1.csv,1040,11,Walk,1415,4,215,included,,train,,True,True,True,0de2245e6931379561447b9a4e08366bc1a018cae6c274ae698731437296d87f
11.Walk/1040_L_2.csv,1040,11,Walk,1387,4,187,included,,validation,,True,True,True,a1af6a62e210c92824928fa0498411c4a502f6ef3cac5256703824e9534ea373
11.Walk/1040_L_3.csv,1040,11,Walk,1432,4,232,included,,train,,True,True,True,0574f42cf81c20c2922f3428df0d8c694b971d38145c43de3ab32bcf770c85c4
11.Walk/1040_L_4.csv,1040,11,Walk,1406,4,206,included,,test,,True,True,True,fb172d8ca27966dc40ac3682db4ab8562a35dc8b63f17b7cbc079ff80475aa54
11.Walk/1040_L_5.csv,1040,11,Walk,1399,4,199,included,,train,,True,True,True,fd2cc16ed58b897fc42451732c2b8dcc8ed8451e5bebf94692e1f5609a7667c0
12.Walk-backwards/1040_M_1.csv,1040,12,Walk-backwards,2103,7,3,included,,train,,False,True,True,5cef3f4169f1d7f65d1c68d125713d0af913893216ab8dc25a81fdeab8acb3cb
13.Walk-circle/1040_N_1.csv,1040,13,Walk-circle,2120,7,20,included,,test,,False,True,True,838cb1c61149b874c201ab3ba14fffee5ac44e9bcef112e9b1444cd6a52e4fd2
14.Run/1040_O_1.csv,1040,14,Run,806,2,206,included,,train,,False,True,True,6dc51e530f826a07949212b2e81c55e725e4d4fde93e7a4c2f2b5e92d822a9b1
14.Run/1040_O_2.csv,1040,14,Run,731,2,131,included,,test,,False,True,True,25d9eddded86d50b87a3d0796d104f954afe06051e70f28d9a59377e11a5c921
14.Run/1040_O_3.csv,1040,14,Run,731,2,131,included,,train,,False,True,True,c6bcee394e19c690bc6d14a796abfff02c621ee35a87a2f180252f839d525d69
14.Run/1040_O_4.csv,1040,14,Run,706,2,106,included,,validation,,False,True,True,1a2a0c18a63ee174f4ed6560e19278858ea634d157ffa508184c99a58f1ddf83
14.Run/1040_O_5.csv,1040,14,Run,765,2,165,included,,train,,False,True,True,bc86f2d661515c419973b5783e69ad9d9c3c2171c6a9324a1bda1e6030efde6c
15.Stair-up/1040_S_1.csv,1040,15,Stair-up,5091,16,291,included,,validation,,False,True,True,4fdc21247014d0c128761784a310fbd20dce9180c6b3fb76ec00e81806d9697e
16.Stair-down/1040_T_1.csv,1040,16,Stair-down,4570,15,70,included,,train,,False,True,True,1f4b7e0208781b21b33e18f54aaa4a5a851cfea138adbcc9762308e61825ac43
0.Stand/1041_A_1.csv,1041,0,Stand,6109,20,109,included,,test,supported_test_reservation,True,True,True,b54e0aa0b59ed791952a90ae716ab906a97d72979709920f2cf9a8e418635d8b
0.Stand/1041_A_6.csv,1041,0,Stand,6278,20,278,included,,train,supported_train_reservation,True,True,True,6c0e665b35dae066a093281ad22ce180d427c9a15872a2e38cafd3a578838c7c
1.Sit/1041_B_1.csv,1041,1,Sit,6047,20,47,included,,test,supported_test_reservation,True,True,True,529b4729756ea6befe86fee404feff98506e5762de28a9f740375942d7108b71
1.Sit/1041_B_6.csv,1041,1,Sit,6303,21,3,included,,train,supported_train_reservation,True,True,True,43cd2cec84fb60ca330beb16c1fbe6f7d85f56e3fb9141a47ae7bcf6ee543235
2.Talk-sit/1041_C_1.csv,1041,2,Talk-sit,6173,20,173,included,,test,supported_test_reservation,True,True,True,72d7f7838e6ee13fc431aa6435741f029e990e1e2ae6210ed97b4f02d5c01535
2.Talk-sit/1041_C_6.csv,1041,2,Talk-sit,6335,21,35,included,,train,supported_train_reservation,True,True,True,663dfc7c67a603f885ca50d62aa0f369d00a50da3cff21a461e5c2f3c8eeab1e
3.Talk-stand/1041_D_1.csv,1041,3,Talk-stand,5000,16,200,included,,test,,True,True,True,96b267a572998210f05e8bc3d07a016be1ee2797ff7a428d0041ac2b46519ccd
3.Talk-stand/1041_D_6.csv,1041,3,Talk-stand,6250,20,250,included,,validation,,True,True,True,2e3f4ae5bfa342a78a2943361c679f0ebd016bd7c4db22a2900c78a7edfd2fed
4.Stand-sit/1041_E_1.csv,1041,4,Stand-sit,1692,5,192,included,,test,,True,True,True,336b80f426fa4f24808eea4949816aff89e1ab67bff38a31f99413da098efb18
4.Stand-sit/1041_E_10.csv,1041,4,Stand-sit,1928,6,128,included,,train,,True,True,True,448524b9ea487d09b14a11dd87443962221a0d38a32b71eea3a27d30608f0ea5
4.Stand-sit/1041_E_2.csv,1041,4,Stand-sit,1679,5,179,included,,validation,,True,True,True,b92f6ddcb92698f85c9e8749b1b52ddbc65f93a265cc142898e24637397413ea
4.Stand-sit/1041_E_3.csv,1041,4,Stand-sit,1695,5,195,included,,validation,,True,True,True,a2759d236ad0d48997d4918c5e90c22ac62f26c2bc00d2d77c03658faf0ed69f
4.Stand-sit/1041_E_4.csv,1041,4,Stand-sit,1771,5,271,included,,test,,True,True,True,be100df2d776f293c7ad6fbe23d754c1e44826988da26694310caf7cfb8dbf2e
4.Stand-sit/1041_E_5.csv,1041,4,Stand-sit,1959,6,159,included,,train,,True,True,True,ed5139d925a9e26b7afc6641d4e647541a21e999d7a9c5cc6dbea81d51fb7224
4.Stand-sit/1041_E_6.csv,1041,4,Stand-sit,1803,6,3,included,,train,,True,True,True,905fbb8bff259820a38bacec0c940a93832b381cacf72060ad621132881ec29b
4.Stand-sit/1041_E_7.csv,1041,4,Stand-sit,1938,6,138,included,,train,,True,True,True,8a5ca57fa441c603a2d2f93f14dc95609e663912b65ebd39b049b01057279519
4.Stand-sit/1041_E_8.csv,1041,4,Stand-sit,2030,6,230,included,,train,,True,True,True,f80a7a64b6b6ea09d1d2f3489e4e54d8471ea979c2799bd5a6ee898f5eda463e
4.Stand-sit/1041_E_9.csv,1041,4,Stand-sit,1901,6,101,included,,train,,True,True,True,276d2e99e52a9f3d9204c43b420b963cb14d6a66188ce4920884a0cf8a8d9be7
5.Lay/1041_F_1.csv,1041,5,Lay,6119,20,119,included,,train,,False,True,True,a070fa2bc76d695ca99665b141715516f2ea5c3d8f62870474a46c482407848b
6.Lay-stand/1041_G_1.csv,1041,6,Lay-stand,3183,10,183,included,,train,,True,True,True,07af61d167d1e445d69d51c70f8faf1bad0ebc8ea774ae21d91026b16d329fb2
6.Lay-stand/1041_G_2.csv,1041,6,Lay-stand,3081,10,81,included,,train,,True,True,True,8b2546e8d75a475026e0ee6bae1582d648638559c5005445c98d9e2e978973f8
6.Lay-stand/1041_G_6.csv,1041,6,Lay-stand,2849,9,149,included,,validation,,True,True,True,a85beb894d6bea913a9309c7c87c5883448955e862121df3d84e794bb4bdb19e
6.Lay-stand/1041_G_7.csv,1041,6,Lay-stand,3049,10,49,included,,validation,,True,True,True,7e83f955d8c4484175190308c08000dd41b3bbbab0565c3222dd3e467bca16f3
7.Pick/1041_H_6.csv,1041,7,Pick,3747,12,147,included,,train,,False,True,True,43f096279c53802508af90dd44b6787adf05a10a0de5c6c5924aa022e027e983
8.Jump/1041_I_1.csv,1041,8,Jump,1345,4,145,included,,train,,True,True,True,c55c43d6aabe6703acf8934b114f5f1e240198124ec5a96e7ed6908c73212841
8.Jump/1041_I_2.csv,1041,8,Jump,1338,4,138,included,,validation,,True,True,True,fdba1f3c693a1921cad81c5d92a902524fde2a3faad18e24a696dd933f67e673
8.Jump/1041_I_6.csv,1041,8,Jump,1504,5,4,included,,test,,True,True,True,cbc44e69d9521e6ef54e96ca1e7e777c06370a51a104b9bbeb32138d3ead5d85
8.Jump/1041_I_7.csv,1041,8,Jump,1553,5,53,included,,train,,True,True,True,1643304fc37003b46f57931561b80bb20e5862a49fc3ff98ce56fa3bcb519d52
9.Push-up/1041_J_1.csv,1041,9,Push-up,692,2,92,included,,train,,False,True,True,2cd6c59ffce78630f675e8b040712ca6642dd7e4282e05b2012ed8c60ea6d240
9.Push-up/1041_J_2.csv,1041,9,Push-up,787,2,187,included,,test,,False,True,True,cdf62bd205dc6d41f4a9979fc4caccac232252b336d6d7f6fb3ec68d3ad5935f
9.Push-up/1041_J_6.csv,1041,9,Push-up,729,2,129,included,,train,,False,True,True,3bd424c19ebef5f40243759ca4689d05d7291095c4c73be2338d2d1d998de5d8
9.Push-up/1041_J_7.csv,1041,9,Push-up,703,2,103,included,,validation,,False,True,True,582044e4bbcfd82d63b249be2f70f1477100818b2d3e2f8d6d0f2974442e3be0
10.Sit-up/1041_K_1.csv,1041,10,Sit-up,1861,6,61,included,,train,,True,True,True,56142f04d2adff61e08c4b98d64daf5d79425128b1716395947c90b3cc9d3d58
10.Sit-up/1041_K_2.csv,1041,10,Sit-up,1821,6,21,included,,train,,True,True,True,778e8b85b001caee1d97728941329b08733ac45644bcc90088a401b6268a6755
10.Sit-up/1041_K_6.csv,1041,10,Sit-up,1686,5,186,included,,validation,,True,True,True,d6fc4c07ced29097ef3beeda90e175625f4c3e71569b103a379a0fd880f709bc
11.Walk/1041_L_1.csv,1041,11,Walk,1522,5,22,included,,train,,True,True,True,7b60a99b1efa5f5d6a52b86c314f1b62dbf429b120a71914c847f7db2bea122d
11.Walk/1041_L_2.csv,1041,11,Walk,1612,5,112,included,,train,,True,True,True,788cfd4b5a0ed081f96e8b557ee2a76d82af58bf0e4fc839b56128ee2ef16d16
11.Walk/1041_L_3.csv,1041,11,Walk,1516,5,16,included,,test,,True,True,True,66fdeade7a6b4280484b39ee6e8f62160cb97314ae8dd8890239e46694e49f0f
11.Walk/1041_L_4.csv,1041,11,Walk,1496,4,296,included,,train,,True,True,True,cac125e312b620c61b0a0d069014c5a58250166bd461b195751d95340d43c333
11.Walk/1041_L_5.csv,1041,11,Walk,1491,4,291,included,,validation,,True,True,True,69076434a2698636da70a48d9f94bb10b3f75ffa75b777982534ac6c20ca6462
12.Walk-backwards/1041_M_1.csv,1041,12,Walk-backwards,1860,6,60,included,,train,,False,True,True,adde6a569eebe6f516d612c5992672984533474ee78d6f723566ec477f9fee87
13.Walk-circle/1041_N_1.csv,1041,13,Walk-circle,2182,7,82,included,,validation,,False,True,True,95615caad58ce42ab51102af9fb019e58f257e8e0f4ccb706737222bb7d3fc79
14.Run/1041_O_1.csv,1041,14,Run,709,2,109,included,,train,,False,True,True,29c0e77044a915490717f353aa169528ca41bef9d16ec439aac7ae58b3504deb
14.Run/1041_O_2.csv,1041,14,Run,702,2,102,included,,test,,False,True,True,a03014c200d2cab7698efba1c7c63f786928342ffd864e5573f87f99bac3a6fd
14.Run/1041_O_3.csv,1041,14,Run,730,2,130,included,,train,,False,True,True,f5deac9a7168b503f36d832615307e888a3b788c709fa89444348f4721ecbb11
14.Run/1041_O_4.csv,1041,14,Run,701,2,101,included,,validation,,False,True,True,11e4718c6a7251ba0867dd720198e8e54cd1bf3f42db24058e981d1e384462be
