recording_id,raw_run_id,execution_id,user_id,client_id,model,device_id,activity_id,activity,segment_index,source_samples,start_creation_time_ns,end_creation_time_ns,duration_seconds,arrival_start_ms,arrival_end_ms,arrival_median_ms,gap_before_ns,median_sample_interval_ns,estimated_sample_rate_hz,resampled_3s_windows,primary_status,exclusion_reason,split
user=f/device=nexus4_2/activity=bike/bout=01/segment=005,user=f/device=nexus4_2/activity=bike/bout=01,user=f/activity=bike/execution=01,f,user=f|device=nexus4_2,nexus4,nexus4_2,0,bike,5,4476,1424782732009237937,1424782756064002479,24.054764542,1424780886693,1424780910744,1424780899221,4553283692,5035400.0,198.5939548000159,8,included,,train
user=f/device=nexus4_2/activity=bike/bout=01/segment=006,user=f/device=nexus4_2/activity=bike/bout=01,user=f/activity=bike/execution=01,f,user=f|device=nexus4_2,nexus4,nexus4_2,0,bike,6,670,1424782761013801063,1424782764378930338,3.365129275,1424780915693,1424780919070,1424780917395,4949798584,5035400.0,198.5939548000159,1,included,,train
user=f/device=nexus4_2/activity=bike/bout=01/segment=007,user=f/device=nexus4_2/activity=bike/bout=01,user=f/activity=bike/execution=01,f,user=f|device=nexus4_2,nexus4,nexus4_2,0,bike,7,754,1424782768996423014,1424782772796776264,3.80035325,1424780923686,1424780927480,1424780925583,4617492676,5035400.0,198.5939548000159,1,included,,train
user=f/device=nexus4_2/activity=bike/bout=01/segment=008,user=f/device=nexus4_2/activity=bike/bout=01,user=f/activity=bike/execution=01,f,user=f|device=nexus4_2,nexus4,nexus4_2,0,bike,8,1327,1424782778016267065,1424782784687772744,6.671505679,1424780932692,1424780939372,1424780936029,5219490801,5035400.0,198.5939548000159,2,included,,train
user=f/device=nexus4_2/activity=bike/bout=01/segment=009,user=f/device=nexus4_2/activity=bike/bout=01,user=f/activity=bike/execution=01,f,user=f|device=nexus4_2,nexus4,nexus4_2,0,bike,9,992,1424782788952726357,1424782793072816798,4.120090441,1424780942688,1424780947757,1424780945261,4264953613,5004883.0,199.80487056340777,1,included,,train
user=f/device=nexus4_2/activity=bike/bout=01/segment=010,user=f/device=nexus4_2/activity=bike/bout=01,user=f/activity=bike/execution=01,f,user=f|device=nexus4_2,nexus4,nexus4_2,0,bike,10,1323,1424782798067872950,1424782805670630627,7.602757677,1424780953694,1424780960357,1424780957024,4995056152,5035400.0,198.5939548000159,2,included,,train
user=f/device=nexus4_2/activity=bike/bout=01/segment=011,user=f/device=nexus4_2/activity=bike/bout=01,user=f/activity=bike/execution=01,f,user=f|device=nexus4_2,nexus4,nexus4_2,0,bike,11,988,1424782809603217297,1424782814658783987,5.05556669,1424780963689,1424780968743,1424780966260,3932586670,5035400.0,198.5939548000159,1,included,,train
user=f/device=nexus4_2/activity=bike/bout=01/segment=012,user=f/device=nexus4_2/activity=bike/bout=01,user=f/activity=bike/execution=01,f,user=f|device=nexus4_2,nexus4,nexus4_2,0,bike,12,693,1424782818413758202,1424782822491845149,4.078086947,1424780973688,1424780977175,1424780975431,3754974215,5035400.0,198.5939548000159,1,included,,train
user=f/device=nexus4_2/activity=bike/bout=01/segment=013,user=f/device=nexus4_2/activity=bike/bout=01,user=f/activity=bike/execution=01,f,user=f|device=nexus4_2,nexus4,nexus4_2,0,bike,13,753,1424782827010987075,1424782830792202478,3.781215403,1424780981686,1424780985477,1424780983583,4519141926,5035400.0,198.5939548000159,1,included,,train
user=f/device=nexus4_2/activity=bike/bout=01/segment=014,user=f/device=nexus4_2/activity=bike/bout=01,user=f/activity=bike/execution=01,f,user=f|device=nexus4_2,nexus4,nexus4_2,0,bike,14,1365,1424782835999050623,1424782842882148704,6.883098081,1424780990694,1424780997565,1424780994132,5206848145,5035400.0,198.5939548000159,2,included,,train
user=f/device=nexus4_2/activity=bike/bout=01/segment=015,user=f/device=nexus4_2/activity=bike/bout=01,user=f/activity=bike/execution=01,f,user=f|device=nexus4_2,nexus4,nexus4_2,0,bike,15,659,1424782848008247337,1424782851322443926,3.314196589,1424781002690,1424781006002,1424781004352,5126098633,5035400.0,198.5939548000159,1,included,,train
user=f/device=nexus4_2/activity=bike/bout=01/segment=016,user=f/device=nexus4_2/activity=bike/bout=01,user=f/activity=bike/execution=01,f,user=f|device=nexus4_2,nexus4,nexus4_2,0,bike,16,740,1424782856000269854,1424782860060204795,4.059934941,1424781010692,1424781014744,1424781012547,4677825928,5035400.0,198.5939548000159,1,included,,train
user=f/device=nexus4_2/activity=bike/bout=01/segment=017,user=f/device=nexus4_2/activity=bike/bout=01,user=f/activity=bike/execution=01,f,user=f|device=nexus4_2,nexus4,nexus4_2,0,bike,17,1993,1424782865015038780,1424782875042190929,10.027152149,1424781019692,1424781029727,1424781024707,4954833985,5035400.0,198.5939548000159,3,included,,train
user=f/device=nexus4_2/activity=bike/bout=01/segment=018,user=f/device=nexus4_2/activity=bike/bout=01,user=f/activity=bike/execution=01,f,user=f|device=nexus4_2,nexus4,nexus4_2,0,bike,18,1647,1424782880011825939,1424782888679472830,8.667646891,1424781034691,1424781043375,1424781038831,4969635010,5035400.0,198.5939548000159,2,included,,train
user=f/device=nexus4_2/activity=bike/bout=01/segment=019,user=f/device=nexus4_2/activity=bike/bout=01,user=f/activity=bike/execution=01,f,user=f|device=nexus4_2,nexus4,nexus4_2,0,bike,19,19401,1424782891700621512,1424782990967297489,99.266675977,1424781046694,1424781145648,1424781096785,3021148682,5035400.0,198.5939548000159,33,included,,train
user=f/device=nexus4_2/activity=bike/bout=01/segment=020,user=f/device=nexus4_2/activity=bike/bout=01,user=f/activity=bike/execution=01,f,user=f|device=nexus4_2,nexus4,nexus4_2,0,bike,20,4190,1424782996022839481,1424783017687652877,21.664813396,1424781150694,1424781172370,1424781161822,5055541992,5035400.0,198.5939548000159,7,included,,train
user=f/device=nexus4_2/activity=sit/bout=01/segment=001,user=f/device=nexus4_2/activity=sit/bout=01,user=f/activity=sit/execution=01,f,user=f|device=nexus4_2,nexus4,nexus4_2,1,sit,1,653,1424781139020173336,1424781142296197409,3.276024073,1424779293694,1424779296979,1424779295337,,5035400.0,198.5939548000159,1,included,,train
user=f/device=nexus4_2/activity=sit/bout=01/segment=002,user=f/device=nexus4_2/activity=sit/bout=01,user=f/activity=sit/execution=01,f,user=f|device=nexus4_2,nexus4,nexus4_2,1,sit,2,724,1424781147009423727,1424781150647180146,3.637756419,1424779301689,1424779305327,1424779303509,4713226318,5035400.0,198.5939548000159,1,included,,train
user=f/device=nexus4_2/activity=sit/bout=01/segment=003,user=f/device=nexus4_2/activity=sit/bout=01,user=f/activity=sit/execution=01,f,user=f|device=nexus4_2,nexus4,nexus4_2,1,sit,3,3488,1424781154997766084,1424781172567672889,17.569906805,1424779309695,1424779327251,1424779318472,4350585938,5035400.0,198.5939548000159,5,included,,train
user=f/device=nexus4_2/activity=sit/bout=01/segment=004,user=f/device=nexus4_2/activity=sit/bout=01,user=f/activity=sit/execution=01,f,user=f|device=nexus4_2,nexus4,nexus4_2,1,sit,4,4133,1424781177013900916,1424781197812641007,20.798740091,1424779331686,1424779352494,1424779342089,4446228027,5035400.0,198.5939548000159,6,included,,train
user=f/device=nexus4_2/activity=sit/bout=01/segment=005,user=f/device=nexus4_2/activity=sit/bout=01,user=f/activity=sit/execution=01,f,user=f|device=nexus4_2,nexus4,nexus4_2,1,sit,5,18173,1424781203014179093,1424781294523821617,91.509642524,1424779357693,1424779449207,1424779403451,5201538086,5035400.0,198.5939548000159,30,included,,train
user=f/device=nexus4_2/activity=sit/bout=01/segment=006,user=f/device=nexus4_2/activity=sit/bout=01,user=f/activity=sit/execution=01,f,user=f|device=nexus4_2,nexus4,nexus4_2,1,sit,6,14173,1424781299008420342,1424781370375832915,71.367412573,1424779453688,1424779525056,1424779489373,4484598725,5035400.0,198.5939548000159,23,included,,train
user=f/device=nexus4_2/activity=sit/bout=01/segment=007,user=f/device=nexus4_2/activity=sit/bout=01,user=f/activity=sit/execution=01,f,user=f|device=nexus4_2,nexus4,nexus4_2,1,sit,7,742,1424781375008401275,1424781378737454994,3.729053719,1424779529688,1424779533422,1424779531553,4632568360,5035400.0,198.5939548000159,1,included,,train
user=f/device=nexus4_2/activity=sit/bout=01/segment=008,user=f/device=nexus4_2/activity=sit/bout=01,user=f/activity=sit/execution=01,f,user=f|device=nexus4_2,nexus4,nexus4_2,1,sit,8,671,1424781384009519203,1424781387383240849,3.373721646,1424779538691,1424779542064,1424779540381,5272064209,5035400.0,198.5939548000159,1,included,,train
user=f/device=nexus4_2/activity=sit/bout=01/segment=009,user=f/device=nexus4_2/activity=sit/bout=01,user=f/activity=sit/execution=01,f,user=f|device=nexus4_2,nexus4,nexus4_2,1,sit,9,1430,1424781392000703007,1424781399196442468,7.195739461,1424779546687,1424779553883,1424779550286,4617462158,5035400.0,198.5939548000159,2,included,,train
user=f/device=nexus4_2/activity=sit/bout=01/segment=010,user=f/device=nexus4_2/activity=sit/bout=01,user=f/activity=sit/execution=01,f,user=f|device=nexus4_2,nexus4,nexus4_2,1,sit,10,703,1424781404005158288,1424781407541413247,3.536254959,1424779558688,1424779562223,1424779560453,4808715820,5035400.0,198.5939548000159,1,included,,train
user=f/device=nexus4_2/activity=sit/bout=01/segment=011,user=f/device=nexus4_2/activity=sit/bout=01,user=f/activity=sit/execution=01,f,user=f|device=nexus4_2,nexus4,nexus4_2,1,sit,11,773,1424781412007050454,1424781415894571889,3.887521435,1424779566691,1424779570580,1424779568639,4465637207,5035400.0,198.5939548000159,1,included,,train
user=f/device=nexus4_2/activity=sit/bout=01/segment=012,user=f/device=nexus4_2/activity=sit/bout=01,user=f/activity=sit/execution=01,f,user=f|device=nexus4_2,nexus4,nexus4_2,1,sit,12,3860,1424781420003458607,1424781439444102262,19.440643655,1424779574694,1424779594125,1424779584409,4108886718,5035400.0,198.5939548000159,6,included,,train
user=f/device=nexus4_2/activity=stairsdown/bout=01/segment=001,user=f/device=nexus4_2/activity=stairsdown/bout=01,user=f/activity=stairsdown/execution=01,f,user=f|device=nexus4_2,nexus4,nexus4_2,5,stairsdown,1,197,1424781921422573783,1424781922409444820,0.986871037,1424780076104,1424780077093,1424780076603,,5035400.0,198.5939548000159,0,excluded,insufficient_continuous_duration,excluded
user=f/device=nexus4_2/activity=stairsdown/bout=01/segment=002,user=f/device=nexus4_2/activity=stairsdown/bout=01,user=f/activity=stairsdown/execution=01,f,user=f|device=nexus4_2,nexus4,nexus4_2,5,stairsdown,2,743,1424781927006734859,1424781930743249002,3.736514143,1424780081690,1424780085425,1424780083564,4597290039,5035400.0,198.5939548000159,1,included,,validation
user=f/device=nexus4_2/activity=stairsdown/bout=01/segment=003,user=f/device=nexus4_2/activity=stairsdown/bout=01,user=f/activity=stairsdown/execution=01,f,user=f|device=nexus4_2,nexus4,nexus4_2,5,stairsdown,3,4664,1424781936010521952,1424781959492838398,23.482316446,1424780090692,1424780114173,1424780102437,5267272950,5035400.0,198.5939548000159,7,included,,validation
user=f/device=nexus4_2/activity=stairsdown/bout=01/segment=004,user=f/device=nexus4_2/activity=stairsdown/bout=01,user=f/activity=stairsdown/execution=01,f,user=f|device=nexus4_2,nexus4,nexus4_2,5,stairsdown,4,3279,1424781964014627949,1424781980517727398,16.503099449,1424780118687,1424780135198,1424780126942,4521789551,5035400.0,198.5939548000159,5,included,,validation
user=f/device=nexus4_2/activity=stairsdown/bout=02/segment=001,user=f/device=nexus4_2/activity=stairsdown/bout=02,user=f/activity=stairsdown/execution=02,f,user=f|device=nexus4_2,nexus4,nexus4_2,5,stairsdown,1,692,1424782045016251189,1424782048486018301,3.469767112,1424780199688,1424780203168,1424780201427,,5035400.0,198.5939548000159,1,included,,train
user=f/device=nexus4_2/activity=stairsdown/bout=02/segment=002,user=f/device=nexus4_2/activity=stairsdown/bout=02,user=f/activity=stairsdown/execution=02,f,user=f|device=nexus4_2,nexus4,nexus4_2,5,stairsdown,2,755,1424782053003871084,1424782056805174874,3.80130379,1424780207699,1424780211491,1424780209590,4517852783,5035400.0,198.5939548000159,1,included,,train
user=f/device=nexus4_2/activity=stairsdown/bout=02/segment=003,user=f/device=nexus4_2/activity=stairsdown/bout=02,user=f/activity=stairsdown/execution=02,f,user=f|device=nexus4_2,nexus4,nexus4_2,5,stairsdown,3,7899,1424782058023680734,1424782099378625120,41.354944386,1424780212687,1424780254060,1424780233905,1218505860,5035400.0,198.5939548000159,13,included,,train
user=f/device=nexus4_2/activity=stairsdown/bout=03/segment=001,user=f/device=nexus4_2/activity=stairsdown/bout=03,user=f/activity=stairsdown/execution=03,f,user=f|device=nexus4_2,nexus4,nexus4_2,5,stairsdown,1,197,1424782161688807446,1424782162675776440,0.986968994,1424780316371,1424780317360,1424780316865,,5035400.0,198.5939548000159,0,excluded,insufficient_continuous_duration,excluded
user=f/device=nexus4_2/activity=stairsdown/bout=03/segment=002,user=f/device=nexus4_2/activity=stairsdown/bout=03,user=f/activity=stairsdown/execution=03,f,user=f|device=nexus4_2,nexus4,nexus4_2,5,stairsdown,2,789,1424782167011225659,1424782170977016148,3.965790489,1424780321692,1424780325661,1424780323676,4335449219,5035400.0,198.5939548000159,1,included,,validation
user=f/device=nexus4_2/activity=stairsdown/bout=03/segment=003,user=f/device=nexus4_2/activity=stairsdown/bout=03,user=f/activity=stairsdown/execution=03,f,user=f|device=nexus4_2,nexus4,nexus4_2,5,stairsdown,3,673,1424782176012416538,1424782179395509926,3.383093388,1424780330692,1424780334081,1424780332384,5035400390,5035400.0,198.5939548000159,1,included,,validation
user=f/device=nexus4_2/activity=stairsdown/bout=03/segment=004,user=f/device=nexus4_2/activity=stairsdown/bout=03,user=f/activity=stairsdown/execution=03,f,user=f|device=nexus4_2,nexus4,nexus4_2,5,stairsdown,4,3201,1424782180845644203,1424782197828888573,16.98324437,1424780334689,1424780352513,1424780344453,1450134277,5035400.0,198.5939548000159,5,included,,validation
user=f/device=nexus4_2/activity=stairsdown/bout=03/segment=005,user=f/device=nexus4_2/activity=stairsdown/bout=03,user=f/activity=stairsdown/execution=03,f,user=f|device=nexus4_2,nexus4,nexus4_2,5,stairsdown,5,2028,1424782202990143455,1424782213221639096,10.231495641,1424780357695,1424780367902,1424780362800,5161254882,5035400.0,198.5939548000159,3,included,,validation
user=f/device=nexus4_2/activity=stairsdown/bout=03/segment=006,user=f/device=nexus4_2/activity=stairsdown/bout=03,user=f/activity=stairsdown/execution=03,f,user=f|device=nexus4_2,nexus4,nexus4_2,5,stairsdown,6,395,1424782217249867855,1424782219314545713,2.064677858,1424780371689,1424780373761,1424780372761,4028228759,5035400.0,198.5939548000159,0,excluded,insufficient_continuous_duration,excluded
user=f/device=nexus4_2/activity=stairsdown/bout=04/segment=001,user=f/device=nexus4_2/activity=stairsdown/bout=04,user=f/activity=stairsdown/execution=04,f,user=f|device=nexus4_2,nexus4,nexus4_2,5,stairsdown,1,1332,1424782287024921777,1424782293730221013,6.705299236,1424780441714,1424780448410,1424780445060,,5035400.0,198.5939548000159,2,included,,validation
user=f/device=nexus4_2/activity=stairsdown/bout=04/segment=002,user=f/device=nexus4_2/activity=stairsdown/bout=04,user=f/activity=stairsdown/execution=04,f,user=f|device=nexus4_2,nexus4,nexus4_2,5,stairsdown,2,2705,1424782299012356023,1424782312629659187,13.617303164,1424780453694,1424780467310,1424780460509,5282135010,5035400.0,198.5939548000159,4,included,,validation
user=f/device=nexus4_2/activity=stairsdown/bout=04/segment=003,user=f/device=nexus4_2/activity=stairsdown/bout=04,user=f/activity=stairsdown/execution=04,f,user=f|device=nexus4_2,nexus4,nexus4_2,5,stairsdown,3,4845,1424782315993276131,1424782340494763701,24.50148757,1424780470688,1424780495177,1424780482985,3363616944,5035400.0,198.5939548000159,8,included,,validation
user=f/device=nexus4_2/activity=stairsdown/bout=05/segment=001,user=f/device=nexus4_2/activity=stairsdown/bout=05,user=f/activity=stairsdown/execution=05,f,user=f|device=nexus4_2,nexus4,nexus4_2,5,stairsdown,1,132,1424782404313990036,1424782404973829306,0.65983927,1424780559003,1424780559661,1424780559327,,5035400.0,198.5939548000159,0,excluded,insufficient_continuous_duration,excluded
user=f/device=nexus4_2/activity=stairsdown/bout=05/segment=002,user=f/device=nexus4_2/activity=stairsdown/bout=05,user=f/activity=stairsdown/execution=05,f,user=f|device=nexus4_2,nexus4,nexus4_2,5,stairsdown,2,2665,1424782410014326132,1424782423428552969,13.414226837,1424780564694,1424780578113,1424780571407,5040496826,5035400.0,198.5939548000159,4,included,,validation
user=f/device=nexus4_2/activity=stairsdown/bout=05/segment=003,user=f/device=nexus4_2/activity=stairsdown/bout=05,user=f/activity=stairsdown/execution=05,f,user=f|device=nexus4_2,nexus4,nexus4_2,5,stairsdown,3,1425,1424782428010828359,1424782436061219355,8.050390996,1424780582692,1424780590728,1424780586282,4582275390,5035400.0,198.5939548000159,2,included,,validation
user=f/device=nexus4_2/activity=stairsdown/bout=05/segment=004,user=f/device=nexus4_2/activity=stairsdown/bout=05,user=f/activity=stairsdown/execution=05,f,user=f|device=nexus4_2,nexus4,nexus4_2,5,stairsdown,4,1565,1424782439127747675,1424782446961040980,7.833293305,1424780593688,1424780601641,1424780597707,3066528320,5035400.0,198.5939548000159,2,included,,validation
user=f/device=nexus4_2/activity=stairsup/bout=01/segment=001,user=f/device=nexus4_2/activity=stairsup/bout=01,user=f/activity=stairsup/execution=01,f,user=f|device=nexus4_2,nexus4,nexus4_2,4,stairsup,1,7,1424781877646693309,1424781877676936229,0.03024292,1424780031687,1424780031718,1424780031703,,5035400.5,198.5939350802384,0,excluded,insufficient_continuous_duration,excluded
user=f/device=nexus4_2/activity=stairsup/bout=01/segment=002,user=f/device=nexus4_2/activity=stairsup/bout=01,user=f/activity=stairsup/execution=01,f,user=f|device=nexus4_2,nexus4,nexus4_2,4,stairsup,2,6716,1424781880011348278,1424781913821465855,33.810117577,1424780034687,1424780068503,1424780051596,2334412049,5035400.0,198.5939548000159,11,included,,test
user=f/device=nexus4_2/activity=stairsup/bout=01/segment=003,user=f/device=nexus4_2/activity=stairsup/bout=01,user=f/activity=stairsup/execution=01,f,user=f|device=nexus4_2,nexus4,nexus4_2,4,stairsup,3,479,1424781919002892857,1424781921417568900,2.414676043,1424780073691,1424780076099,1424780074902,5181427002,5035400.0,198.5939548000159,0,excluded,insufficient_continuous_duration,excluded
user=f/device=nexus4_2/activity=stairsup/bout=02/segment=001,user=f/device=nexus4_2/activity=stairsup/bout=02,user=f/activity=stairsup/execution=02,f,user=f|device=nexus4_2,nexus4,nexus4_2,4,stairsup,1,155,1424781980520687603,1424781981294784640,0.774097037,1424780135203,1424780135975,1424780135587,,5035400.0,198.5939548000159,0,excluded,insufficient_continuous_duration,excluded
user=f/device=nexus4_2/activity=stairsup/bout=02/segment=002,user=f/device=nexus4_2/activity=stairsup/bout=02,user=f/activity=stairsup/execution=02,f,user=f|device=nexus4_2,nexus4,nexus4_2,4,stairsup,2,4753,1424781986002884006,1424782009937886806,23.9350028,1424780140692,1424780164625,1424780152654,4708099366,5035400.0,198.5939548000159,7,included,,train
user=f/device=nexus4_2/activity=stairsup/bout=02/segment=003,user=f/device=nexus4_2/activity=stairsup/bout=02,user=f/activity=stairsup/execution=02,f,user=f|device=nexus4_2,nexus4,nexus4_2,4,stairsup,3,661,1424782015013539883,1424782018335200718,3.321660835,1424780169693,1424780173015,1424780171355,5075653077,5035400.0,198.5939548000159,1,included,,train
user=f/device=nexus4_2/activity=stairsup/bout=02/segment=004,user=f/device=nexus4_2/activity=stairsup/bout=02,user=f/activity=stairsup/execution=02,f,user=f|device=nexus4_2,nexus4,nexus4_2,4,stairsup,4,3394,1424782023003047398,1424782040096665007,17.093617609,1424780177693,1424780194780,1424780186245,4667846680,5035400.0,198.5939548000159,5,included,,train
user=f/device=nexus4_2/activity=stairsup/bout=03/segment=001,user=f/device=nexus4_2/activity=stairsup/bout=03,user=f/activity=stairsup/execution=03,f,user=f|device=nexus4_2,nexus4,nexus4_2,4,stairsup,1,124,1424782099383721555,1424782101030386476,1.646664921,1424780254071,1424780255716,1424780254376,,5035400.0,198.5939548000159,0,excluded,insufficient_continuous_duration,excluded
user=f/device=nexus4_2/activity=stairsup/bout=03/segment=002,user=f/device=nexus4_2/activity=stairsup/bout=03,user=f/activity=stairsup/execution=03,f,user=f|device=nexus4_2,nexus4,nexus4_2,4,stairsup,2,667,1424782104016409425,1424782107366684840,3.350275415,1424780258694,1424780262048,1424780260371,2986022949,5035400.0,198.5939548000159,1,included,,validation
user=f/device=nexus4_2/activity=stairsup/bout=03/segment=003,user=f/device=nexus4_2/activity=stairsup/bout=03,user=f/activity=stairsup/execution=03,f,user=f|device=nexus4_2,nexus4,nexus4_2,4,stairsup,3,749,1424782112014573023,1424782115773456551,3.758883528,1424780266694,1424780270457,1424780268573,4647888183,5035400.0,198.5939548000159,1,included,,validation
user=f/device=nexus4_2/activity=stairsup/bout=03/segment=004,user=f/device=nexus4_2/activity=stairsup/bout=03,user=f/activity=stairsup/execution=03,f,user=f|device=nexus4_2,nexus4,nexus4_2,4,stairsup,4,2763,1424782120103870370,1424782134000190885,13.896320515,1424780274688,1424780288684,1424780281729,4330413819,5035400.0,198.5939548000159,4,included,,validation
user=f/device=nexus4_2/activity=stairsup/bout=03/segment=005,user=f/device=nexus4_2/activity=stairsup/bout=03,user=f/activity=stairsup/execution=03,f,user=f|device=nexus4_2,nexus4,nexus4_2,4,stairsup,5,4501,1424782138914711148,1424782161683772046,22.769060898,1424780293693,1424780316366,1424780305035,4914520263,5035400.0,198.5939548000159,7,included,,validation
user=f/device=nexus4_2/activity=stairsup/bout=04/segment=001,user=f/device=nexus4_2/activity=stairsup/bout=04,user=f/activity=stairsup/execution=04,f,user=f|device=nexus4_2,nexus4,nexus4_2,4,stairsup,1,529,1424782219319611630,1424782222262666435,2.943054805,1424780373765,1424780376943,1424780375090,,5035400.0,198.5939548000159,0,excluded,insufficient_continuous_duration,excluded
user=f/device=nexus4_2/activity=stairsup/bout=04/segment=002,user=f/device=nexus4_2/activity=stairsup/bout=04,user=f/activity=stairsup/execution=04,f,user=f|device=nexus4_2,nexus4,nexus4_2,4,stairsup,2,10675,1424782227555116386,1424782281762836816,54.20772043,1424780382686,1424780436446,1424780409564,5292449951,5035400.0,198.5939548000159,18,included,,validation
user=f/device=nexus4_2/activity=stairsup/bout=05/segment=001,user=f/device=nexus4_2/activity=stairsup/bout=05,user=f/activity=stairsup/execution=05,f,user=f|device=nexus4_2,nexus4,nexus4_2,4,stairsup,1,112,1424782340499799102,1424782341577313750,1.077514648,1424780495185,1424780496258,1424780495462,,5035400.0,198.5939548000159,0,excluded,insufficient_continuous_duration,excluded
user=f/device=nexus4_2/activity=stairsup/bout=05/segment=002,user=f/device=nexus4_2/activity=stairsup/bout=05,user=f/activity=stairsup/execution=05,f,user=f|device=nexus4_2,nexus4,nexus4_2,4,stairsup,2,3740,1424782344583553194,1424782362915271236,18.331718042,1424780498691,1424780517596,1424780508184,3006239444,5035400.0,198.5939548000159,6,included,,train
user=f/device=nexus4_2/activity=stairsup/bout=05/segment=003,user=f/device=nexus4_2/activity=stairsup/bout=05,user=f/activity=stairsup/execution=05,f,user=f|device=nexus4_2,nexus4,nexus4_2,4,stairsup,3,7204,1424782367457293941,1424782404309595505,36.852301564,1424780522692,1424780558990,1424780540852,4542022705,5035400.0,198.5939548000159,12,included,,train
user=f/device=nexus4_2/activity=stand/bout=01/segment=001,user=f/device=nexus4_2/activity=stand/bout=01,user=f/activity=stand/execution=01,f,user=f|device=nexus4_2,nexus4,nexus4_2,2,stand,1,43,1424780813614037890,1424780813825524707,0.211486817,1424778968299,1424778968506,1424778968407,,5035400.0,198.5939548000159,0,excluded,insufficient_continuous_duration,excluded
user=f/device=nexus4_2/activity=stand/bout=01/segment=002,user=f/device=nexus4_2/activity=stand/bout=01,user=f/activity=stand/execution=01,f,user=f|device=nexus4_2,nexus4,nexus4_2,2,stand,2,837,1424780817999939553,1424780822218362759,4.218423206,1424778972695,1424778976903,1424778974795,4174414846,5035400.0,198.5939548000159,1,included,,test
user=f/device=nexus4_2/activity=stand/bout=01/segment=003,user=f/device=nexus4_2/activity=stand/bout=01,user=f/activity=stand/execution=01,f,user=f|device=nexus4_2,nexus4,nexus4_2,2,stand,3,3397,1424780827011109278,1424780844107014584,17.095905306,1424778981688,1424778998789,1424778990237,4792746519,5035400.0,198.5939548000159,5,included,,test
user=f/device=nexus4_2/activity=stand/bout=01/segment=004,user=f/device=nexus4_2/activity=stand/bout=01,user=f/activity=stand/execution=01,f,user=f|device=nexus4_2,nexus4,nexus4_2,2,stand,4,707,1424780849006581234,1424780852562741664,3.55616043,1424779003693,1424779007243,1424779005469,4899566650,5035400.0,198.5939548000159,1,included,,test
user=f/device=nexus4_2/activity=stand/bout=01/segment=005,user=f/device=nexus4_2/activity=stand/bout=01,user=f/activity=stand/execution=01,f,user=f|device=nexus4_2,nexus4,nexus4_2,2,stand,5,789,1424780856998929408,1424780860974449973,3.975520565,1424779011687,1424779015657,1424779013677,4436187744,5035400.0,198.5939548000159,1,included,,test
user=f/device=nexus4_2/activity=stand/bout=01/segment=006,user=f/device=nexus4_2/activity=stand/bout=01,user=f/activity=stand/execution=01,f,user=f|device=nexus4_2,nexus4,nexus4_2,2,stand,6,11373,1424780866018311949,1424780923280382513,57.262070564,1424779020694,1424779077962,1424779049328,5043861976,5035400.0,198.5939548000159,19,included,,test
user=f/device=nexus4_2/activity=stand/bout=01/segment=007,user=f/device=nexus4_2/activity=stand/bout=01,user=f/activity=stand/execution=01,f,user=f|device=nexus4_2,nexus4,nexus4_2,2,stand,7,22908,1424780928008715033,1424781043717579117,115.708864084,1424779082692,1424779198398,1424779140690,4728332520,5035400.0,198.5939548000159,38,included,,test
user=f/device=nexus4_2/activity=stand/bout=01/segment=008,user=f/device=nexus4_2/activity=stand/bout=01,user=f/activity=stand/execution=01,f,user=f|device=nexus4_2,nexus4,nexus4_2,2,stand,8,15593,1424781049025959243,1424781127861096628,78.835137385,1424779203691,1424779282542,1424779243285,5308380126,5035400.0,198.5939548000159,26,included,,test
user=f/device=nexus4_2/activity=walk/bout=01/segment=001,user=f/device=nexus4_2/activity=walk/bout=01,user=f/activity=walk/execution=01,f,user=f|device=nexus4_2,nexus4,nexus4_2,3,walk,1,60995,1424781521843848851,1424781829212686039,307.368837188,1424779676524,1424779983893,1424779830209,,5035400.0,198.5939548000159,102,included,,train
user=f/device=s3_2/activity=bike/bout=01/segment=001,user=f/device=s3_2/activity=bike/bout=01,user=f/activity=bike/execution=01,f,user=f|device=s3_2,s3,s3_2,0,bike,1,27287,346326031755000,346628224585000,302.19283,1424780804230,1424781169934,1424780985293,,10125000.0,98.76543209876543,100,included,,train
user=f/device=s3_2/activity=sit/bout=01/segment=001,user=f/device=s3_2/activity=sit/bout=01,user=f/activity=sit/execution=01,f,user=f|device=s3_2,s3,s3_2,1,sit,1,26598,344966063727000,345247344504000,281.280777,1424779291632,1424779594123,1424779439352,,10122000.0,98.79470460383324,93,included,,train
user=f/device=s3_2/activity=stairsdown/bout=01/segment=001,user=f/device=s3_2/activity=stairsdown/bout=01,user=f/activity=stairsdown/execution=01,f,user=f|device=s3_2,s3,s3_2,5,stairsdown,1,4106,345704817288000,345750027706000,45.210418,1424780080245,1424780135196,1424780105474,,10124000.0,98.77518767285657,15,included,,validation
user=f/device=s3_2/activity=stairsdown/bout=02/segment=001,user=f/device=s3_2/activity=stairsdown/bout=02,user=f/activity=stairsdown/execution=02,f,user=f|device=s3_2,s3,s3_2,5,stairsdown,1,4041,345809900650000,345854330481000,44.429831,1424780195069,1424780254054,1424780224928,,10123000.0,98.78494517435543,14,included,,train
